id,user_id,timestamp,neutral,happy,sad,angry,fearful,disgusted,surprised,page,engagement_score,engagement_level
128,97,2025-04-22 11:55:39,2.7681753635e-06,0.99929285049438,2.3644347493e-06,0.000672995171044,4.971229827e-07,2.7602614864e-05,9.833981948e-07,/tantangan/penjumlahan-dua-angka,0.09986136571759467,Disengaged
129,97,2025-04-22 11:55:44,0.83114683628082,0.16845795512199,5.83618348173e-05,1.44482683026e-05,2.1718777e-09,8.56217375257e-05,0.000236779305851,/tantangan/penjumlahan-dua-angka,0.2662167188524997,Highly Engaged
130,97,2025-04-22 11:55:49,0.981953561306,0.012296729721129,0.0007111125160008,0.0003129534597974,1.305715784e-07,0.0001768343936419,0.004548778757453,/tantangan/penjumlahan-dua-angka,0.2964223393717533,Highly Engaged
131,97,2025-04-22 11:55:54,0.84792453050613,0.000719923467841,0.12864279747009,0.0001042759904521,9.97508138e-08,0.0008772408473305,0.021731151267886,/tantangan/penjumlahan-dua-angka,0.251222574723727,Highly Engaged
132,97,2025-04-22 11:55:59,0.81518447399139,0.18408951163292,0.0001687849871814,1.22726187328e-05,3.1547027e-09,2.75934253295e-05,0.0005173610406927,/tantangan/penjumlahan-dua-angka,0.26303085070337356,Highly Engaged
133,97,2025-04-22 11:56:04,0.0218700543046,0.96733486652374,0.0015589261893183,0.0001122177491197,7.15282411e-08,0.0081647848710418,0.0009591777343303,/tantangan/penjumlahan-dua-angka,0.10294095797032536,Engaged
154,97,2025-04-22 11:56:14,0.99980676174164,9.4828792498e-06,4.415171872e-07,1.3065439361e-06,4.59175e-11,3.28947535e-08,0.0001818271703086,/tantangan/penjumlahan-dua-angka,0.2999700965017891,Highly Engaged
155,97,2025-04-22 11:56:19,0.99743920564651,8.01647693151e-05,0.0007509101415053,4.0247186916e-06,1.3674592e-09,4.7529047151e-06,0.0017210639780387,/tantangan/penjumlahan-dua-angka,0.2994597518699183,Highly Engaged
156,97,2025-04-22 11:56:24,0.80377233028412,0.14070045948029,0.018890991806984,0.0003219209320377,2.228241697e-07,0.034102581441402,0.0022113900631666,/tantangan/penjumlahan-dua-angka,0.25285153822228296,Highly Engaged
157,97,2025-04-22 11:56:29,0.0074703465215862,0.98923969268799,0.0003540649195201,0.0012349544558674,9.590769423e-07,0.0009318813681602,0.0007681917631998,/tantangan/penjumlahan-dua-angka,0.10109231741439562,Engaged
158,97,2025-04-22 11:56:34,0.085102654993534,0.9136113524437,0.0012594194849953,1.6232615962e-06,2.6059143e-09,3.438741202e-07,2.45225892285e-05,/tantangan/penjumlahan-dua-angka,0.11683245911551622,Engaged
159,97,2025-04-22 11:56:39,0.99987530708313,0.0001017419999698,4.936889013e-07,7.7568405e-09,5.2819e-12,2.1880248e-09,2.24398518184e-05,/tantangan/penjumlahan-dua-angka,0.299976106732122,Highly Engaged
177,97,2025-04-22 11:57:19,0.98112350702286,0.0002062884304905,0.012209237553179,2.02417304535e-05,5.9783604e-09,6.24967942712e-05,0.0063781733624637,/tantangan/status-http,0.2946987948681867,Highly Engaged
178,97,2025-04-22 11:57:24,0.99757927656174,0.0001826295483624,0.000336643483024,1.85250773938e-05,9.274898e-10,7.26083235349e-05,0.0018103128531948,/tantangan/status-http,0.29954127756777216,Highly Engaged
179,97,2025-04-22 11:57:29,0.99962186813354,0.0003735557256732,1.020466271e-07,9.332006811e-07,8.87867e-11,9.517245e-10,3.4618801691e-06,/tantangan/status-http,0.29992433680691166,Highly Engaged
180,97,2025-04-22 11:57:34,0.99999582767487,3.944533546e-06,3.44970843e-08,2.68174886e-08,1.0538e-12,6.42649e-11,1.87948288e-07,/tantangan/status-http,0.2999991665380317,Highly Engaged
181,97,2025-04-22 11:57:39,0.99993979930878,5.30953584529e-05,3.205177279e-07,5.86146541e-07,3.3845e-12,6.204822398e-07,5.5436935326e-06,/tantangan/status-http,0.2999879752171798,Highly Engaged
182,97,2025-04-22 11:57:44,0.9996542930603,0.0001547943829791,7.77074528741e-05,6.295242656e-06,3.5770055e-09,3.097386809e-07,0.0001066103432094,/tantangan/status-http,0.29992322780862485,Highly Engaged
183,97,2025-04-22 11:57:49,0.99870669841766,0.0012923899339512,1.016854653e-07,1.49916257e-08,4.451e-13,5.96475e-11,8.315516879e-07,/tantangan/status-http,0.29974136666493906,Highly Engaged
184,97,2025-04-22 11:57:54,1.25580500025e-05,0.97912126779556,0.020852565765381,8.20613252e-07,2.252768069e-07,2.4680289243e-06,1.00441293398e-05,/tantangan/status-http,0.09687452200755588,Disengaged
185,97,2025-04-22 11:57:59,0.98091220855713,0.01587793417275,0.0007480773492716,3.85784333047e-05,1.5080813e-08,0.000444695353508,0.0019785601180047,/tantangan/status-http,0.29609474050748263,Highly Engaged
186,97,2025-04-22 11:58:04,0.9931435585022,6.89267981215e-05,3.18041384161e-05,9.6151328762e-05,4.85506319e-08,0.0002020652609644,0.0064574773423374,/tantangan/status-http,0.29889726351885115,Highly Engaged
198,97,2025-04-22 11:58:14,0.99622178077698,3.73585316992e-05,8.11527715995e-05,0.0004796876455657,1.11265263e-08,0.002721578348428,0.0004584304115269,/tantangan/status-http,0.29875092710212975,Highly Engaged
199,97,2025-04-22 11:58:19,0.9939826130867,0.000341265782481,6.84537299093e-05,0.000644868821837,1.982320583e-07,0.0028283237479627,0.0021343058906496,/tantangan/status-http,0.2983396909853666,Highly Engaged
200,97,2025-04-22 11:58:24,0.99915432929993,2.06436852749e-05,0.0004298236744944,2.29481374844e-05,7.897116e-10,7.01464014127e-05,0.0003020633303094,/tantangan/status-http,0.29976637918256677,Highly Engaged
201,97,2025-04-22 11:58:29,0.6892471909523,0.25012409687042,0.060393504798412,3.06912297673e-05,9.59247472e-08,3.61987476935e-05,0.0001681032445048,/tantangan/status-http,0.2287872089741763,Highly Engaged
202,97,2025-04-22 11:58:34,0.96495389938354,7.11302200215e-05,0.02969803288579,0.0037027387879789,3.5752907479e-06,1.12226289274e-05,0.0015594011638314,/tantangan/status-http,0.2878707412989555,Highly Engaged
203,97,2025-04-22 11:58:39,0.99946695566177,1.66505597007e-05,0.0002563200250733,1.57142330863e-05,5.0917843e-09,2.1517258574e-05,0.0002228108787676,/tantangan/status-http,0.2998597090804684,Highly Engaged
204,97,2025-04-22 11:58:44,0.9572240114212,0.040259644389153,0.0025111979339272,4.356519127e-07,1.418188e-10,3.565588031e-06,1.1692421821e-06,/tantangan/status-http,0.2910675614819497,Highly Engaged
205,97,2025-04-22 11:58:49,0.99950861930847,0.0002612246025819,0.0002257261658087,8.089493803e-07,4.09752e-11,1.195532377e-06,2.4777186808e-06,/tantangan/status-http,0.29986765292255896,Highly Engaged
206,97,2025-04-22 11:58:54,0.99911719560623,0.0008621831075288,2.04865882551e-05,2.82986061e-08,5.538e-13,5.29911261e-08,3.62101033e-08,/tantangan/status-http,0.29982035261519696,Highly Engaged
207,97,2025-04-22 11:58:59,0.9976921081543,7.18379233148e-05,0.0022348782513291,8.024676958e-07,4.75e-13,2.588980692e-07,1.060765058e-07,/tantangan/status-http,0.29920299504576287,Highly Engaged
208,97,2025-04-22 11:59:04,0.9981724023819,0.000266775052296,0.000760453462135,1.4085757129e-06,6.3249e-11,5.50277873117e-05,0.0007439090986736,/tantangan/status-http,0.2995490696519072,Highly Engaged
226,97,2025-04-22 11:59:14,0.99962627887726,5.29358585481e-05,1.53149176185e-05,1.0040184861e-06,2.661061e-10,3.883199497e-06,0.0003006110491696,/tantangan/status-http,0.2999372085454826,Highly Engaged
227,97,2025-04-22 11:59:19,0.99979841709137,3.12478368869e-05,6.69499277137e-05,4.90201387e-07,2.71647e-11,1.4170709619e-06,0.0001014816953102,/tantangan/status-http,0.29995440478989077,Highly Engaged
228,97,2025-04-22 11:59:24,1.971912e-10,1.0,1.533708e-10,4.6585091e-09,9.591e-13,3.763402e-10,4.139e-13,/tantangan/status-http,0.09999999956669117,Disengaged
229,97,2025-04-22 11:59:29,0.39635056257248,0.60257977247238,0.0009896088158711,3.229441176e-07,9.88108e-11,7.93076760601e-05,5.356816359e-07,/tantangan/status-http,0.17910974823245693,Highly Engaged
230,97,2025-04-22 11:59:34,0.92404478788376,0.075939357280731,1.23351182992e-05,1.30562455e-07,1.17075e-11,2.1078446934e-06,1.3350820609e-06,/tantangan/status-http,0.2848068371487736,Highly Engaged
231,97,2025-04-22 11:59:39,0.98747634887695,0.0060522053390741,0.0064303977414966,1.1794815009e-06,4.01807e-11,3.97920848627e-05,1.11624864e-07,/tantangan/status-http,0.2965245144932178,Highly Engaged
232,97,2025-04-22 11:59:44,0.99958115816116,2.27814580284e-05,0.000367686356185,1.64767516253e-05,5.86649e-11,3.4240417789e-06,8.4566627265e-06,/tantangan/status-http,0.2998576908867661,Highly Engaged
233,97,2025-04-22 11:59:49,0.041767366230488,0.9579558968544,0.0002740295894909,2.26631e-10,9.92e-14,2.6241823434e-06,5.01023471e-08,/tantangan/status-http,0.1083119743586638,Engaged
234,97,2025-04-22 11:59:54,0.99986600875854,2.39240016526e-05,0.0001099026558222,8.07591646e-08,4.447e-13,1.82261583e-08,2.662442e-08,/tantangan/status-http,0.29995669490128585,Highly Engaged
235,97,2025-04-22 11:59:59,0.99975651502609,6.21573761e-08,0.0002423124969936,7.96853427e-08,0.0068433051770184,8.4414342e-09,9.173060107e-07,/tantangan/status-http,0.29854631326860687,Highly Engaged
267,97,2025-04-22 12:00:14,0.18739894032478,0.76483201980591,0.047341201454401,1.64656592e-06,7.4059962e-09,0.00042224288336,3.9979718167e-06,/tantangan/status-http,0.1303151454191182,Engaged
268,97,2025-04-22 12:00:19,0.0085391886532307,0.9873029589653,6.3737129494e-06,0.002181168878451,1.6241767752e-06,1.32485265567e-05,0.0019554998725653,/tantangan/status-http,0.10136595463820858,Engaged
269,97,2025-04-22 12:00:24,0.71567052602768,0.21630473434925,0.0077971029095352,0.010721260681748,5.293171398e-06,0.027195395901799,0.02230585925281,/tantangan/status-http,0.23685470048812937,Highly Engaged
270,97,2025-04-22 12:00:29,0.9351858496666,9.21363171073e-05,0.0037750930059701,0.0046631288714707,2.5283350169e-06,0.0033536995761096,0.052927535027266,/tantangan/status-http,0.2876808406025262,Highly Engaged
271,97,2025-04-22 12:00:34,0.94187223911285,3.5648049561e-06,0.058034837245941,6.87004285282e-05,7.822e-11,1.53199616761e-05,5.3386402214e-06,/tantangan/status-http,0.27965345109150613,Highly Engaged
272,97,2025-04-22 12:00:39,3.07377740682e-05,2.94382534775e-05,0.99953281879425,5.20493586e-06,2.080678e-10,0.0004011981072835,6.237335128e-07,/tantangan/status-http,-0.04998496266268111,Disengaged
273,97,2025-04-22 12:00:49,0.74999982118607,0.023442458361387,0.22428660094738,2.63543734035e-05,6.457737e-09,0.0022251529153436,1.95181564777e-05,/tantangan/status-http,0.21601889549340741,Highly Engaged
274,97,2025-04-22 12:00:54,0.99137806892395,0.0085897380486131,1.40603751788e-05,1.531542466e-07,4.266e-13,1.78559803316e-05,7.52628892e-08,/tantangan/status-http,0.29827079463819417,Highly Engaged
275,97,2025-04-22 12:01:04,0.07895141094923,0.90930807590485,0.011739825829864,2.6234048e-09,1.64388e-11,2.025662e-09,6.7205616e-07,/tantangan/status-http,0.11402934002527346,Engaged
280,97,2025-04-22 12:01:54,0.0019480901537463,0.99712616205215,0.0009238455095328,1.237251865e-07,7.537302e-10,8.96516567e-08,1.7341357079e-06,/tantangan/status-http,0.10025109409037092,Engaged
281,97,2025-04-22 12:02:04,0.044434402137995,0.82228791713715,0.13325257599354,3.38100889e-08,2.77913e-11,1.96688270079e-05,5.4011170504e-06,/tantangan/status-http,0.08889630689507651,Disengaged
317,97,2025-04-22 12:06:04,0.14963467419147,0.84102815389633,0.0005986746400594,0.0029674477409571,1.4837966091e-06,0.0056668142788112,0.0001027354446705,/tantangan/status-http,0.1283983119844135,Engaged
318,97,2025-04-22 12:06:09,0.99890840053558,0.0009738664375618,2.20583824557e-05,5.12418591824e-05,1.6001485e-09,1.0190075272e-06,4.35198235209e-05,/tantangan/status-http,0.29977015640251126,Highly Engaged
319,97,2025-04-22 12:06:14,0.075613051652908,0.91163229942322,0.0051704975776374,0.0005398681969381,3.931825744e-07,0.0062572150491178,0.0007866120431572,/tantangan/status-http,0.11333968615712153,Engaged
320,97,2025-04-22 12:06:19,0.98748821020126,0.0004803786287084,0.0001223098079208,0.0012634088052437,2.293042911e-07,0.0002770546125248,0.010368255898356,/tantangan/status-http,0.29770338434559734,Highly Engaged
321,97,2025-04-22 12:06:24,0.8872184753418,0.10378606617451,0.0025453155394644,0.0025930216070265,4.3538198042e-06,0.001401792280376,0.0024509825743735,/tantangan/status-http,0.2764542682904915,Highly Engaged
322,97,2025-04-22 12:06:29,0.99370038509369,0.001981305424124,0.0006183231598697,6.04278720857e-05,1.25178312e-08,0.0001404641807312,0.0034990683197975,/tantangan/status-http,0.2987891216606841,Highly Engaged
323,97,2025-04-22 12:06:34,0.99911659955978,0.000382054655347,0.0001115096602006,0.0001293462410103,1.69538996e-08,6.86365383444e-05,0.0001917706540552,/tantangan/status-http,0.2997800056067688,Highly Engaged
324,97,2025-04-22 12:06:39,0.95979779958725,4.816093905e-07,0.0055685886181891,0.034583799540997,6.53531699e-08,3.26418412441e-05,1.67067701113e-05,/tantangan/status-http,0.2842034395049254,Highly Engaged
325,97,2025-04-22 12:06:44,0.88730621337891,0.0020312038250268,0.0013873492134735,0.023855036124587,2.18913173739e-05,0.047668758779764,0.037729557603598,/tantangan/status-http,0.26721173076112004,Highly Engaged
326,97,2025-04-22 12:06:52,0.99702161550522,0.0002186110650654,0.0001750828378135,5.99671438976e-05,1.07670636e-08,1.4551888853e-05,0.0025101855862886,/tantangan/status-http,0.29948939299188,Highly Engaged
336,97,2025-04-22 12:07:06,1.2181545e-09,0.99999737739563,8.949723e-10,2.5192211978e-06,2.205722e-10,1.155937283e-07,8.125421e-10,/tantangan/status-http,0.09999948043622141,Disengaged
337,97,2025-04-22 12:07:09,0.75914061069489,6.6234306359e-06,0.000300257874187,1.7006519783e-06,1.6122e-12,1.05007420643e-05,0.24054025113583,/tantangan/status-http,0.26380817522557226,Highly Engaged
338,97,2025-04-22 12:07:14,0.30838093161583,1.17309318738e-05,0.049820199608803,0.0005396080669015,7.215926e-10,3.390246945e-07,0.64124727249146,/tantangan/status-http,0.18615755556897184,Highly Engaged
339,97,2025-04-22 12:07:19,0.63419955968857,8.14140221336e-05,0.0002301931235706,0.20136864483356,0.0001270552747882,0.068697363138199,0.095295742154121,/tantangan/status-http,0.18095371728050036,Highly Engaged
340,97,2025-04-22 12:07:24,0.99963450431824,3.50901464116e-05,0.0001545019185869,7.88243778515e-05,3.3139493e-09,2.9914210699e-06,9.41160833463e-05,/tantangan/status-http,0.2998922199550572,Highly Engaged
341,97,2025-04-22 12:07:29,0.97975045442581,1.58246675709e-05,0.0045500756241381,0.0009623039513826,8.538845577e-07,1.79523467522e-05,0.014702495187521,/tantangan/status-http,0.2958072905020339,Highly Engaged
342,97,2025-04-22 12:07:34,0.98734921216965,2.1708654458e-05,0.0033761479426175,0.0006635489990003,2.356132e-07,1.53363707795e-05,0.0085737919434905,/tantangan/status-http,0.29725702706965446,Highly Engaged
343,97,2025-04-22 12:07:44,0.34498143196106,0.65173345804214,0.0010763157624751,5.8119726418e-06,3.3300635e-09,0.0002694910217542,0.0019334173994139,/tantangan/status-http,0.16888991579995577,Highly Engaged
344,97,2025-04-22 12:07:49,7.5560628829e-06,0.012910719029605,0.98700416088104,1.574177304e-06,2.7016478725e-06,4.14554851886e-05,3.18043130391e-05,/tantangan/status-http,-0.0480548691968351,Disengaged
352,97,2025-04-22 12:08:01,5.77618664e-08,0.99999451637268,4.1070898078e-06,6.45091162e-08,1.815164e-10,1.3142168882e-06,3.19667741e-08,/tantangan/status-http,0.09999919620829435,Disengaged
353,97,2025-04-22 12:08:04,0.028056863695383,0.79640120267868,0.083782516419888,0.01267615146935,8.6188656496e-06,0.078926265239716,0.000148347535287,/tantangan/status-http,0.07867465350373083,Disengaged
354,97,2025-04-22 12:08:09,0.019093284383416,7.1926695e-07,0.016224589198828,2.372510152e-07,3.814465e-10,7.8972279879e-06,0.96467316150665,/tantangan/status-http,0.14961738334498567,Highly Engaged
355,97,2025-04-22 12:08:14,0.91492462158203,9.4562001322e-06,0.0002315389865543,0.012462247163057,1.6745999573e-06,0.0033256488386542,0.069044709205627,/tantangan/status-http,0.2834106194479087,Highly Engaged
356,97,2025-04-22 12:08:19,0.99657827615738,9.172291015e-07,0.0002351256553083,8.5522679e-06,2.23366e-11,2.6766113023e-06,0.0031744420994073,/tantangan/status-http,0.2994369955404474,Highly Engaged
357,97,2025-04-22 12:08:24,0.91173803806305,3.09633978758e-05,7.3245391831e-06,5.3496028158e-06,1.57399e-10,8.461971674e-07,0.088217496871948,/tantangan/status-http,0.2867561887609159,Highly Engaged
358,97,2025-04-22 12:08:29,0.99334526062012,8.924314442e-07,0.0066536944359541,7.6257713e-08,2.4e-15,1.31548727e-08,2.8362117e-09,/tantangan/status-http,0.297670974849299,Highly Engaged
359,97,2025-04-22 12:08:34,0.9848301410675,2.454484047e-07,0.015166006051004,3.3437356705e-06,1.59e-14,1.248818932e-07,2.77122524e-07,/tantangan/status-http,0.29469046751325395,Highly Engaged
360,97,2025-04-22 12:08:39,0.99994158744812,5.82876018597e-05,8.9010692e-09,1.98552e-10,4.27e-14,1.13427e-11,1.023506257e-07,/tantangan/status-http,0.29998831988173147,Highly Engaged
361,97,2025-04-22 12:08:44,0.28028929233551,2.41138695855e-05,1.33789599203e-05,0.0001753060205373,8.2539921e-09,0.0003518674639053,0.71914601325989,/tantangan/status-http,0.19192530650255163,Highly Engaged
362,97,2025-04-22 12:08:49,0.99682402610779,1.2092566521e-06,1.32174072859e-05,0.0023793939035386,1.395016511e-07,2.5832557639e-06,0.0007795274723321,/tantangan/status-http,0.29892550055501543,Highly Engaged
372,97,2025-04-22 12:08:59,1.505147224e-07,0.99999690055847,2.980254294e-06,1.49151e-11,5.585e-13,3.061666e-10,1.027177e-09,/tantangan/status-http,0.09999958633471404,Disengaged
373,97,2025-04-22 12:09:04,2.02243e-11,1.0,1.6080337e-08,9.2e-15,2.4e-15,6.12e-14,3.4222e-12,/tantangan/status-http,0.09999999920255931,Disengaged
374,97,2025-04-22 12:09:19,0.0024667656980455,0.99198126792908,0.0039226775988936,9.275467505e-07,1.512845e-10,0.0016245516017079,3.7447071008e-06,/tantangan/status-http,0.09966126396342477,Disengaged
375,97,2025-04-22 12:09:24,0.11002121120691,0.058725360780954,0.82820534706116,2.3270144993e-06,1.556203e-10,0.0030454995576292,2.471914797e-07,/tantangan/status-http,-0.0026838385446230906,Disengaged
376,97,2025-04-22 12:09:29,0.78738498687744,0.16331480443478,0.0060808514244854,0.0006721123936586,2.68902979e-08,0.019145393744111,0.023401863873005,/tantangan/status-http,0.25472872721180545,Highly Engaged
377,97,2025-04-22 12:09:34,0.02825965359807,0.62753736972809,0.34409737586975,1.753569733e-07,1.0503533758e-06,4.60227893199e-05,5.83922483201e-05,/tantangan/status-http,0.05403299435015203,Disengaged
378,97,2025-04-22 12:09:39,0.0029521503020078,0.89695090055466,0.10007455945015,1.451599445e-07,1.212145548e-07,1.70928342413e-05,5.0308522077e-06,/tantangan/status-http,0.08557686840077451,Disengaged
379,97,2025-04-22 12:09:44,0.0006607500254176,0.99531388282776,0.0040095713920891,1.20447696e-08,1.467568e-10,1.21051107271e-05,3.6261658351e-06,/tantangan/status-http,0.09952907215630744,Disengaged
380,97,2025-04-22 12:09:49,0.031648643314838,0.14904254674911,0.81913560628891,4.553213841e-07,2.65592312e-08,6.20209393673e-05,0.0001106697818613,/tantangan/status-http,-0.01654448406875692,Disengaged
385,97,2025-04-22 12:09:59,0.018368991091847,0.92253905534744,0.052789732813835,0.0001049241182045,5.397378117e-07,0.0060537601821125,0.0001430476258974,/tantangan/status-http,0.09483328499700255,Disengaged
386,97,2025-04-22 12:10:04,0.99655652046204,0.0016010137042031,0.0003487922949716,6.41735314275e-05,1.92912548e-08,0.0007707476615905,0.0006587114185094,/tantangan/status-http,0.2991634660125869,Highly Engaged
387,97,2025-04-22 12:10:09,0.11587561666965,0.88142108917236,0.000918251753319,6.6035768213e-06,9.49563982e-08,0.0016493746079504,0.0001289568317588,/tantangan/status-http,0.1227950767758696,Engaged
388,97,2025-04-22 12:10:14,0.99330222606659,0.0029251223895699,0.0027947223279625,0.000193099520402,4.951e-11,0.000784418429248,4.588871433e-07,/tantangan/status-http,0.2980849818922028,Highly Engaged
389,97,2025-04-22 12:10:19,0.99011868238449,4.69018741569e-05,0.0096730496734381,0.0001000119445961,9.3811e-12,6.00325402047e-05,1.5083724065e-06,/tantangan/status-http,0.29654386585160564,Highly Engaged
390,97,2025-04-22 12:10:24,4.4789499042e-06,0.99997866153717,1.59835617523e-05,6.11276149e-08,3.2350133e-09,6.373074938e-07,2.29350458e-08,/tantangan/status-http,0.09999837547571867,Disengaged
391,97,2025-04-22 12:10:29,0.094549156725407,0.20740668475628,0.69798678159714,5.9910306e-08,1.7001856e-09,5.53733880224e-05,1.9293879631e-06,/tantangan/status-http,0.01420359082111872,Disengaged
392,97,2025-04-22 12:10:44,0.99868184328079,0.0003161044151056,0.0008970792405307,6.07439287705e-05,6.769099e-10,7.2547500167e-06,3.70538036804e-05,/tantangan/status-http,0.29959043026851323,Highly Engaged
393,97,2025-04-22 12:10:49,0.99766659736633,1.044330701e-07,0.0018126867944375,0.0004754125839099,1.19335e-11,4.07087100029e-05,4.5849842535e-06,/tantangan/status-http,0.2991604663648443,Highly Engaged
397,97,2025-04-22 12:10:59,0.071061059832573,0.0001118389409384,0.92852920293808,7.8213706729e-06,4.53318e-11,0.0002896357327699,3.197891942e-07,/tantangan/status-http,-0.025112174267431276,Disengaged
398,97,2025-04-22 12:11:04,0.94792228937149,0.003620597301051,0.04833597317338,6.7060241235e-06,3.6241254e-09,0.0001048258855007,9.6883295555e-06,/tantangan/status-http,0.28231748851080396,Highly Engaged
399,97,2025-04-22 12:11:09,0.97882181406021,0.00364611716941,0.017530297860503,3.682472993e-07,6.937827e-10,9.744746876e-07,3.494487543e-07,/tantangan/status-http,0.2931346077720711,Highly Engaged
400,97,2025-04-22 12:11:14,0.10892770439386,0.0060339658521116,0.025982558727264,0.85358089208603,1.06697634691e-05,0.0039681629277766,0.0014961316483095,/tantangan/status-http,-0.05335163159343327,Disengaged
401,97,2025-04-22 12:11:19,0.97459214925766,0.020388273522258,0.0050176843069494,4.633463106e-07,2.8740176e-09,1.839259482e-07,1.2497862371e-06,/tantangan/status-http,0.2941657192763799,Highly Engaged
402,97,2025-04-22 12:11:24,0.99991202354431,3.67019801e-08,7.77036475483e-05,1.00441438917e-05,1.55e-13,6.121744e-09,2.004600077e-07,/tantangan/status-http,0.29996875089960734,Highly Engaged
403,97,2025-04-22 12:11:34,0.026661558076739,0.00043454542174,0.97278994321823,5.837429739e-07,5.970113e-10,0.000113233923912,1.384176471e-07,/tantangan/status-http,-0.040603274622963995,Disengaged
404,97,2025-04-22 12:11:39,0.014319407753646,1.4915412975e-06,0.98530983924866,0.0003014760441146,3.3382605e-09,6.43742678221e-05,3.400029982e-06,/tantangan/status-http,-0.045002377463166814,Disengaged
405,97,2025-04-22 12:11:49,0.12853017449379,0.0091681275516748,0.86227828264236,1.63201584655e-05,1.38932492e-08,6.5002805058e-06,6.028816414e-07,/tantangan/status-http,-0.003639918405088989,Disengaged
407,97,2025-04-22 12:11:59,0.19645102322102,0.019313983619213,0.78288799524307,0.0009630669956095,1.073914859e-07,0.0003834316448774,4.375329751e-07,/tantangan/status-http,0.02160687143591806,Disengaged
408,97,2025-04-22 12:12:04,1.70530456671e-05,0.99865770339966,0.0013252981007099,3.2592e-12,1.39e-14,2.9470539e-09,9.42835e-11,/tantangan/status-http,0.09980462121509176,Disengaged
409,97,2025-04-22 12:12:09,0.0066974945366383,0.43018886446953,0.56311279535294,3.36265415e-08,1.7868974e-09,7.133721169e-07,6.5272156e-09,/tantangan/status-http,0.016872456630740353,Disengaged
410,97,2025-04-22 12:12:24,0.13403077423573,0.018167490139604,0.84776467084885,2.109747896e-07,2.1812784e-09,3.61053389497e-05,7.501986374e-07,/tantangan/status-http,-0.00036396652864962437,Disengaged
411,97,2025-04-22 12:12:29,0.0004103139799553,4.93391889904e-05,0.99953484535217,3.511795e-10,7.06e-14,5.5335272008e-06,1.5009831e-09,/tantangan/status-http,-0.04984899064106752,Disengaged
412,97,2025-04-22 12:12:39,0.20201909542084,0.0060210935771465,0.2412117421627,0.19456475973129,1.79950875462e-05,0.079949572682381,0.27621573209763,/tantangan/status-http,0.06712205706571886,Disengaged
421,97,2025-04-22 12:13:04,0.96507024765015,0.0014126863097772,0.0007631064509041,0.0001162319895229,1.68040017e-08,0.0012353882193565,0.031402360647917,/tantangan/status-http,0.2942611457299446,Highly Engaged
422,97,2025-04-22 12:13:09,0.91658067703247,7.5347852543e-06,0.083028055727482,0.0003423740854486,3.263338e-10,2.41385841945e-05,1.72370473592e-05,/tantangan/status-http,0.2707906949559749,Highly Engaged
423,97,2025-04-22 12:13:34,0.979367852211,3.27560301229e-05,0.019769759848714,7.68493919167e-05,1.4039586e-09,3.1696465612e-06,0.0007495109457522,/tantangan/status-http,0.29292972621342794,Highly Engaged
