user_id,page,face_api_score,cnn_score,hybrid_score,face_api_level,hybrid_level,has_cnn_prediction,face_path
97,/tantangan/penjumlahan-dua-angka,0.2994597518699183,-0.033190272748470306,0.19966474175453186,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/penjumlahan-dua-angka,0.252851538222283,-0.033190272748470306,0.16703900694847107,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/penjumlahan-dua-angka,0.10109231741439562,-0.033190272748470306,0.06080754101276398,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/penjumlahan-dua-angka,0.11683245911551622,-0.033190272748470306,0.07182563841342926,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/penjumlahan-dua-angka,0.299976106732122,-0.033190272748470306,0.20002618432044983,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29469879486818673,-0.033190272748470306,0.19633206725120544,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29954127756777216,-0.033190272748470306,0.1997218132019043,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2999243368069117,-0.033190272748470306,0.1999899446964264,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29999916653803166,-0.033190272748470306,0.20004233717918396,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2999879752171798,-0.033190272748470306,0.200034499168396,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29992322780862474,-0.033190272748470306,0.1999891698360443,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.299741366664939,-0.033190272748470306,0.19986188411712646,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09687452200755588,-0.033190272748470306,0.05785508453845978,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2960947405074827,-0.033190272748470306,0.1973092257976532,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29889726351885115,-0.033190272748470306,0.19927099347114563,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29875092710212975,-0.033190272748470306,0.19916856288909912,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2983396909853666,-0.033190272748470306,0.19888070225715637,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29976637918256677,-0.033190272748470306,0.19987937808036804,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2287872089741763,-0.033190272748470306,0.1501939594745636,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.28787074129895546,-0.033190272748470306,0.19155243039131165,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29985970908046833,-0.033190272748470306,0.19994470477104187,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29106756148194957,-0.033190272748470306,0.19379019737243652,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2998676529225589,-0.033190272748470306,0.19995027780532837,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.299820352615197,-0.033190272748470306,0.19991716742515564,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29920299504576287,-0.033190272748470306,0.19948500394821167,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2995490696519072,-0.033190272748470306,0.19972726702690125,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2999372085454826,-0.033190272748470306,0.19999897480010986,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2999544047898907,-0.033190272748470306,0.2000110149383545,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09999999956669117,-0.033190272748470306,0.06004291772842407,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1791097482324569,-0.033190272748470306,0.11541973799467087,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2848068371487736,-0.033190272748470306,0.18940770626068115,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2965245144932179,-0.033190272748470306,0.19761008024215698,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29985769088676606,-0.033190272748470306,0.19994330406188965,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1083119743586638,-0.033190272748470306,0.0658612996339798,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29995669490128585,-0.033190272748470306,0.20001259446144104,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2985463132686068,-0.033190272748470306,0.19902533292770386,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1303151454191182,-0.033190272748470306,0.08126351982355118,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.10136595463820856,-0.033190272748470306,0.06099908798933029,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.23685470048812937,-0.033190272748470306,0.15584120154380798,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2876808406025262,-0.033190272748470306,0.19141951203346252,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2796534510915062,-0.033190272748470306,0.18580034375190735,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.04998496266268111,-0.033190272748470306,-0.04494655504822731,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.21601889549340741,-0.033190272748470306,0.1412561535835266,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29827079463819417,-0.033190272748470306,0.19883248209953308,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.11402934002527344,-0.033190272748470306,0.0698634535074234,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.10025109409037092,-0.033190272748470306,0.0602186843752861,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.08889630689507651,-0.033190272748470306,0.05227033048868179,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1283983119844135,-0.033190272748470306,0.07992173731327057,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2997701564025112,-0.033190272748470306,0.19988203048706055,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.11333968615712155,-0.033190272748470306,0.06938070058822632,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29770338434559734,-0.033190272748470306,0.19843527674674988,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2764542682904916,-0.033190272748470306,0.18356090784072876,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2987891216606841,-0.033190272748470306,0.19919529557228088,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29978000560676876,-0.033190272748470306,0.1998889148235321,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.28420343950492544,-0.033190272748470306,0.18898531794548035,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2672117307611201,-0.033190272748470306,0.17709112167358398,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29948939299188,-0.033190272748470306,0.1996854841709137,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09999948043622142,-0.033190272748470306,0.06004255264997482,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.26380817522557226,-0.033190272748470306,0.17470863461494446,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.18615755556897184,-0.033190272748470306,0.12035319954156876,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1809537172805004,-0.033190272748470306,0.11671052128076553,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2998922199550572,-0.033190272748470306,0.19996747374534607,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29580729050203386,-0.033190272748470306,0.19710803031921387,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29725702706965446,-0.033190272748470306,0.19812282919883728,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.16888991579995577,-0.033190272748470306,0.10826586186885834,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.048054869196835104,-0.033190272748470306,-0.04359549283981323,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09999919620829435,-0.033190272748470306,0.060042351484298706,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.07867465350373083,-0.033190272748470306,0.04511517658829689,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.14961738334498567,-0.033190272748470306,0.09477508813142776,Highly Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2834106194479087,-0.033190272748470306,0.18843033909797668,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2994369955404474,-0.033190272748470306,0.19964882731437683,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.28675618876091585,-0.033190272748470306,0.19077223539352417,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.297670974849299,-0.033190272748470306,0.19841259717941284,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29469046751325395,-0.033190272748470306,0.19632625579833984,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29998831988173147,-0.033190272748470306,0.2000347375869751,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.19192530650255163,-0.033190272748470306,0.12439063936471939,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2989255005550154,-0.033190272748470306,0.19929078221321106,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09999958633471404,-0.033190272748470306,0.06004262715578079,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09999999920255931,-0.033190272748470306,0.06004291772842407,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09966126396342477,-0.033190272748470306,0.05980580300092697,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.0026838385446230914,-0.033190272748470306,-0.01183576975017786,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.25472872721180545,-0.033190272748470306,0.16835302114486694,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.054032994350152026,-0.033190272748470306,0.02786601334810257,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.08557686840077451,-0.033190272748470306,0.049946725368499756,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09952907215630744,-0.033190272748470306,0.05971326678991318,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.016544484068756922,-0.033190272748470306,-0.02153822034597397,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09483328499700255,-0.033190272748470306,0.05642621964216232,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2991634660125869,-0.033190272748470306,0.1994573473930359,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.12279507677586957,-0.033190272748470306,0.07599946856498718,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2980849818922028,-0.033190272748470306,0.1987023949623108,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2965438658516057,-0.033190272748470306,0.197623610496521,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09999837547571869,-0.033190272748470306,0.06004177778959274,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.014203590821118713,-0.033190272748470306,-1.456867903470993e-05,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2995904302685133,-0.033190272748470306,0.1997562050819397,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2991604663648442,-0.033190272748470306,0.19945523142814636,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.025112174267431273,-0.033190272748470306,-0.027535604313015938,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.282317488510804,-0.033190272748470306,0.1876651644706726,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2931346077720711,-0.033190272748470306,0.19523712992668152,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.053351631593433264,-0.033190272748470306,-0.047303225845098495,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2941657192763799,-0.033190272748470306,0.1959589123725891,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2999687508996074,-0.033190272748470306,0.20002102851867676,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.04060327462296398,-0.033190272748470306,-0.038379374891519547,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.045002377463166814,-0.033190272748470306,-0.041458748281002045,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.003639918405088988,-0.033190272748470306,-0.01250502560287714,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.021606871435918062,-0.033190272748470306,0.00516772735863924,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09980462121509176,-0.033190272748470306,0.05990615487098694,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.016872456630740353,-0.033190272748470306,0.0018536373972892761,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.00036396652864961797,-0.033190272748470306,-0.01021185889840126,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.04984899064106752,-0.033190272748470306,-0.04485137760639191,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.06712205706571886,-0.033190272748470306,0.03702835738658905,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2942611457299446,-0.033190272748470306,0.19602572917938232,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.27079069495597485,-0.033190272748470306,0.17959639430046082,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29292972621342794,-0.033190272748470306,0.19509372115135193,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.029051594932387615,-0.033190272748470306,0.010379033163189888,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.10737606347898608,-0.033190272748470306,0.06520616263151169,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1807875781783655,-0.033190272748470306,0.11659421771764755,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.03417669790657645,-0.033190272748470306,-0.033880770206451416,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09217866384222781,-0.033190272748470306,0.054567985236644745,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09663969415667663,-0.033190272748470306,0.05769070237874985,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.16924879616946695,-0.033190272748470306,0.10851707309484482,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2999473510608459,-0.033190272748470306,0.20000606775283813,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.21237102467329097,-0.033190272748470306,0.1387026309967041,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.007524992444586334,-0.033190272748470306,-0.015224577859044075,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.10032247643653167,-0.033190272748470306,0.060268647968769073,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1231991269058206,-0.033190272748470306,0.0762823075056076,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.0413265349809087,-0.033190272748470306,0.01897149160504341,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.16642629379456136,-0.033190272748470306,0.10654132068157196,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2146655117889006,-0.033190272748470306,0.14030876755714417,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29900714370025566,-0.033190272748470306,0.19934791326522827,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29845267161903233,-0.033190272748470306,0.19895979762077332,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2975789304767257,-0.033190272748470306,0.19834816455841064,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.08074756104552482,-0.033190272748470306,0.04656621068716049,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.19952673515345545,-0.033190272748470306,0.12971162796020508,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.19713732019348695,-0.033190272748470306,0.12803903222084045,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.28283754250468957,-0.033190272748470306,0.1880291998386383,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.0871537825436799,-0.033190272748470306,0.051050566136837006,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.03229386721212815,-0.033190272748470306,-0.03256279230117798,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.172656718455256,-0.033190272748470306,0.11090262234210968,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.28987902324485443,-0.033190272748470306,0.19295823574066162,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.09998455511720156,-0.033190272748470306,0.060032106935977936,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.01848621257949257,-0.033190272748470306,0.0029832664877176285,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.01642538447100633,-0.033190272748470306,0.001540686935186386,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.049544871589750565,-0.033190272748470306,0.0247243270277977,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,-0.021441427193349533,-0.033190272748470306,-0.024966081604361534,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.299293087694652,-0.033190272748470306,0.19954806566238403,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2922795867033478,-0.033190272748470306,0.19463863968849182,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29967357148504087,-0.033190272748470306,0.19981440901756287,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.2958337478542764,-0.033190272748470306,0.19712653756141663,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.16958188638942087,-0.033190272748470306,0.10875023901462555,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.12551569673232604,-0.033190272748470306,0.07790390402078629,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.01734230401971171,-0.033190272748470306,0.002182530239224434,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.15642275607876896,-0.033190272748470306,0.09953884780406952,Highly Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29742857690157726,-0.033190272748470306,0.1982429325580597,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.10138184790830684,-0.033190272748470306,0.0610102117061615,Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.28137895249185896,-0.033190272748470306,0.18700817227363586,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.012213207355280297,-0.033190272748470306,-0.0014078374952077866,Disengaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.278341730295644,-0.033190272748470306,0.18488213419914246,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1712440543844016,-0.033190272748470306,0.10991375893354416,Highly Engaged,Engaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.1479676873324712,-0.033190272748470306,0.09362030029296875,Highly Engaged,Disengaged,True,data/face_crops/face_000011_97_c1.jpg
97,/tantangan/status-http,0.29999864608153004,-0.033190272748470306,0.2000419795513153,Highly Engaged,Highly Engaged,True,data/face_crops/face_000011_97_c1.jpg
